,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
147,EjeDigital,,📌 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Kj9Lth4kYr,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
148,Karlarkhal,YVKE MUNDIAL,RT @YVKE_MUNDIAL: 🔹 Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular https://t.co/ScTzGtriXo  https://t.co…,True,eje cafetero,Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular   …,0.0
149,francianica23,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
150,alviarez1984,YVKE MUNDIAL,RT @YVKE_MUNDIAL: 🔹 Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular https://t.co/ScTzGtriXo  https://t.co…,True,,Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular   …,0.0
151,rodriguezb5,YVKE MUNDIAL,RT @YVKE_MUNDIAL: 🔹 Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular https://t.co/ScTzGtriXo  https://t.co…,True,,Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular   …,0.0
152,Josnavegante,"bechoch, Newtral","RT @bechoch: @Newtral Múltiples estudios científicos revelan cada año que fumar acelera el proceso de envejecimiento del cerebro, afecta al…",True,"Comunidad Valenciana, España",Múltiples estudios científicos revelan cada año que fumar acelera el proceso de envejecimiento del cerebro afecta al…,0.0
153,YVKE MUNDIAL,,🔹 Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular https://t.co/ScTzGtriXo  https://t.co/dcLGU4WkuO,False,Caracas,Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular,0.0
154,Asnoemi,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/CEe7oAO8Ez",False,Argentina,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
155,voluntariscaixa,"elindepcom, FundlaCaixa",RT @elindepcom: . @FundlaCaixa ha concedido este año a 45 proyectos que pretenden dar respuesta a retos sociales derivados del envejecimien…,True,,ha concedido este año a 45 proyectos que pretenden dar respuesta a retos sociales derivados del envejecimien…,0.3182
156,ChuySibilla,,Impresionante su longevidad. Y el parecido de las tres generaciones. https://t.co/WIPCZBrKJo,False,,Impresionante su longevidad Y el parecido de las tres generaciones,0.5106
157,nicoleromero ok,IESSZamora,"RT @IESSZamora: Como parte de la estrategia #IESSProSalud, los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora,…",True,Ecuador,Como parte de la estrategia IESSProSalud los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora…,0.6597
158,DatoAlMinuto,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/j5u8pQnzhq,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
159,azp journal,"Gob Copiapo, BassaurePaulina",RT @Gob_Copiapo: La Gob @BassaurePaulina compartió con más de 100 adultos mayores una jornada de reflexión en el marco del Programa Envejec…,True,"La Serena, Chile",La Gob  compartió con más de 100 adultos mayores una jornada de reflexión en el marco del Programa Envejec…,0.34
160,ClubEditorial,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/MR2lLpsC3Q,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
161,InfoLecturas,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/UoPiDDlAxD",False,"Valencia, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
162,TelevisaPuebla,"GilbertoBrenis, GilbertoBrenis","@GilbertoBrenis Ahora en #TardeLibre con @GilbertoBrenis estamos hablando con el geriatra Hugo González Gómez sobre el envejecimiento activo.

🔴EN VIVO ▶ 👉https://t.co/H3AMSdPuQl https://t.co/2THCGC9pDW",False,"Puebla, México","Ahora en TardeLibre con  estamos hablando con el geriatra Hugo González Gómez sobre el envejecimiento activo

EN VIVO",0.4019
163,Karlarkhal,BBNEspanol,RT @BBNEspanol: En la próxima hora escucha Visión para Vivir. Aprendemos con la serie: Fortaleciendo sus Valores. Hoy el tema Fortaleciendo…,True,eje cafetero,En la próxima hora escucha Visión para Vivir Aprendemos con la serie Fortaleciendo sus Valores Hoy el tema Fortaleciendo…,0.7184
164,saludand,AndaluciaJunta,"RT @AndaluciaJunta: 👴🏃 #EnBuenaEdad promueve el envejecimiento saludable y activo 💻 Desde su puesta en marcha en abril de 2018, ha recibido…",True,,EnBuenaEdad promueve el envejecimiento saludable y activo  Desde su puesta en marcha en abril de 2018 ha recibido…,0.7783
165,AytoCofrentes,,El Balneario de Hervideros de Cofrentes y su escuela de longevidad https://t.co/IdXRPFl2QM,False,"Cofrentes, España",El Balneario de Hervideros de Cofrentes y su escuela de longevidad,0.0
166,AndaluciaJunta,,"👴🏃 #EnBuenaEdad promueve el envejecimiento saludable y activo 💻 Desde su puesta en marcha en abril de 2018, ha recibido más de 292.000 visitas 🖱 Si tienes más de 55 años, puedes acceder a esta plataforma a través de tu ordenador, tablet o móvil ➡ https://t.co/7KDfvNSy8D ✅",False,"Andalucía, España",EnBuenaEdad promueve el envejecimiento saludable y activo  Desde su puesta en marcha en abril de 2018 ha recibido más de 292000 visitas  Si tienes más de 55 años puedes acceder a esta plataforma a través de tu ordenador tablet o móvil,0.7783
167,SubRedCentroOri,,"Aunque la exposición al sol durante lapsos cortos tiene efectos positivos en la salud, sobreexponerse puede provocar envejecimiento prematuro, manchas, daños oculares y riesgos de sufrir cáncer de piel.  

Aprende a protegerte de la radiación solar  https://t.co/z2ASwiW17a https://t.co/8pTV0dBWEl",False,"Bogotá, D.C., Colombia","Aunque la exposición al sol durante lapsos cortos tiene efectos positivos en la salud sobreexponerse puede provocar envejecimiento prematuro manchas daños oculares y riesgos de sufrir cáncer de piel  

Aprende a protegerte de la radiación solar",-0.5423
168,ProEnlace,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/mcoyFRewlC,False,España,Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
169,jordiferrerroca,labvinas,"RT @labvinas: Liposomial Well-Aging, especialista en el #cuidado de la #piel madura https://t.co/DFxwftaJZT  #envejecimiento #cutáneo #labo…",True,"Sant Gervasi Bonanova, Barcelona",Liposomial WellAging especialista en el cuidado de la piel madura   envejecimiento cutáneo labo…,0.7184
170,DianaMV02,IESSZamora,"RT @IESSZamora: Como parte de la estrategia #IESSProSalud, los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora,…",True,,Como parte de la estrategia IESSProSalud los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora…,0.6597
171,noedemiguel,jordi fblanco,RT @jordi_fblanco: La #dietamediterranea  ayudaría a ralentizar el envejecimiento de nuestras células https://t.co/hJgy7i8ZfW,True,,La dietamediterranea  ayudaría a ralentizar el envejecimiento de nuestras células,0.4019
172,ReporteActivo,,📌 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/41Mcb7Rjlu,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
173,Twittematico,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/gofZI9sorn,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
174,GilbertoBrenis,,"En unos minutos en #TardeLibre estaré hablando con el geriatra Hugo González Gómez sobre el envejecimiento activo.
Contacto: 2227289410 https://t.co/6p4msHGIKZ",False,"Puebla, Puebla, México","En unos minutos en TardeLibre estaré hablando con el geriatra Hugo González Gómez sobre el envejecimiento activo
Contacto 2227289410",0.4019
175,librosypulpos,genotipia,RT @genotipia: Manuel Collado: “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,True,Madrid-Pontevedra ,Manuel Collado “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,0.0
176,ApunteIndicado,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/joriwWyDsY",False,"Sevilla, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
177,CRISTIANCEVAL14,IESSZamora,"RT @IESSZamora: Como parte de la estrategia #IESSProSalud, los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora,…",True,Santo Domingo De Los Tsachilas,Como parte de la estrategia IESSProSalud los adultos mayores del Programa de Envejecimiento Activo y Saludable de Zamora…,0.6597
178,GilbertoBrenis,,"En unos minutos en Tarde Libre:
* Entrada de Júpiter en Capricornio con la psicóloga y astróloga Andrea Macías.
* Envejecimiento activo con el geriatra Hugo González Gómez.
Te espero a las 3:30pm por Televisa Puebla y en https://t.co/jDZAJopJql https://t.co/m2BRrcF6Ay",False,"Puebla, Puebla, México","En unos minutos en Tarde Libre
 Entrada de Júpiter en Capricornio con la psicóloga y astróloga Andrea Macías
 Envejecimiento activo con el geriatra Hugo González Gómez
Te espero a las 330pm por Televisa Puebla y en",0.836
179,Opensoftware cl,materia ciencia,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/HIFU6FYxLU via @materia_ciencia",False,Santiago de Chile,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad  via,0.0
180,Bonobix,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/fbud14o4e4,False,Entre Oviedo y Madrid,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
181,Mar de datos,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/5TlMboafq6,False,,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
182,diegoalejooo,"IvanDuque, pnud","@IvanDuque @pnud Señor Presidente, si bien es cierto la esperanza y expectativa de vida aumentaron también es cierto que la política pública y los servicios hoy día carecen de la perspectiva de envejecimiento saludable y activo y de vejez digna, hay mucho por hacer...",False,Bogotá D.C,Señor Presidente si bien es cierto la esperanza y expectativa de vida aumentaron también es cierto que la política pública y los servicios hoy día carecen de la perspectiva de envejecimiento saludable y activo y de vejez digna hay mucho por hacer,0.9423
183,ElIlustrativo,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/fdPI3mxADY,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
184,TemaGlobal,,"🔥 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/EBxToAyGB4",False,"Madrid, Comunidad de Madrid",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
185,esteticavenusmj,skeyndor,RT @skeyndor: Rejuvenecer es posible gracias a nuestros tratamientos antiage. Recomienda a tus clientas el que mejor se adapta a sus necesi…,True,,Rejuvenecer es posible gracias a nuestros tratamientos antiage Recomienda a tus clientas el que mejor se adapta a sus necesi…,0.8625
186,doriscairus,observatorioedu,Envejecimiento activo y universidades para mayores #educacionsuperior #highered. Via @observatorioedu https://t.co/n4vXrxvXIq,False,,Envejecimiento activo y universidades para mayores educacionsuperior highered Via,0.4019
187,diegoalejooo,redsymbiosis,"@redsymbiosis si bien es cierto la esperanza y expectativa de vida aumentaron también es cierto que la política pública y los servicios hoy día carecen de la perspectiva de envejecimiento saludable y activo y de vejez digna, hay mucho por hacer...",False,Bogotá D.C,si bien es cierto la esperanza y expectativa de vida aumentaron también es cierto que la política pública y los servicios hoy día carecen de la perspectiva de envejecimiento saludable y activo y de vejez digna hay mucho por hacer,0.9423
188,ExoMedios,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/Y8KmJSqTul",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
189,ter4bithi4,"SEMG ES, IsabelJSanz","RT @SEMG_ES: Las #vacunas son importantes para alcanzar un #envejecimiento saludable; no tienen edad», explica @IsabelJSanz quien insiste e…",True,"Madrid, Spain",Las vacunas son importantes para alcanzar un envejecimiento saludable no tienen edad» explica  quien insiste e…,0.5423
190,doress2001,"DocNewsSalud, SERMEF es",RT @DocNewsSalud: La @SERMEF_es ha alertado de que España está ante una crisis inminente de #discapacidad que viene motivada por el aumento…,True,"Barcelona, Espanya",La  ha alertado de que España está ante una crisis inminente de discapacidad que viene motivada por el aumento…,-0.7351
191,30Franm30,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,almeria,Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
192,joaquinfragozzo,,"Muchos de nosotros estamos entre 65 años  y la muerte. 

 Un viejo amigo me envió esta excelente lista para  entender que es el envejecimiento y la verdad tengo que aceptar que son muy buenos  consejos a seguir ...... https://t.co/d9hjIrKXQt",False,MEXICO (SONORA)ROCKY POINT,"Muchos de nosotros estamos entre 65 años  y la muerte 

 Un viejo amigo me envió esta excelente lista para  entender que es el envejecimiento y la verdad tengo que aceptar que son muy buenos  consejos a seguir",0.8949
193,Castillo5Em,elcolegiohgo,"RT @elcolegiohgo: #ArtículodeOpinión 
“Envejecimiento demográfico”, escribe el Dr. Ignacio César Cruz Islas, profesor investigador de  @elc…",True,"Pachuca de Soto, Hidalgo","ArtículodeOpinión 
“Envejecimiento demográfico” escribe el Dr Ignacio César Cruz Islas profesor investigador de  …",0.0
194,KarlaHT ,"CONAPO mx, CONAPO mx","RT @CONAPO_mx: En @CONAPO_mx tenemos cuatro retos prioritarios sociodemográficos:
1. Igualdad de género, derechos sexuales y reproductivos…",True,,"En  tenemos cuatro retos prioritarios sociodemográficos
1 Igualdad de género derechos sexuales y reproductivos…",0.0772
195,InfoReportes,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/WAydXwtjHt,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
196,semilladlpueblo,,"¿Qué come la gente que vive más?

Chequea aquí los alimentos que han probado ser vitales&gt;&gt;

https://t.co/IoDx41a1JC",False,Venezuela ,"¿Qué come la gente que vive más

Chequea aquí los alimentos que han probado ser vitalesgtgt",0.0
197,ororadio,,Análisis de sangre detectaría envejecimiento acelerado https://t.co/ZonyMU3MVp #Oaxaca #twitteroax,False,Oaxaca,Análisis de sangre detectaría envejecimiento acelerado  Oaxaca twitteroax,0.0
198,SOLTOLUCA,,"#Salud 💉
#Edomes 

Explicó que en la mente de la mayoría de la población prevalece la idea de que al hablar de vacunas sólo se debe pensar en los niños

https://t.co/S86COMShNy",False,"Toluca, México","Salud 
Edomes 

Explicó que en la mente de la mayoría de la población prevalece la idea de que al hablar de vacunas sólo se debe pensar en los niños",0.0
199,GacetaMadrid,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/YA4AObb5MS,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
200,jancarlolh,velvet bet,RT @velvet_bet: Ya iniciaron las actividades en #CASSA #INED CALMECAC GRUPO UNIDO PARA EL BIENESTAR en la UH Acueducto Xochimilco 👏🏼👏🏼👏🏼 #P…,True,,Ya iniciaron las actividades en CASSA INED CALMECAC GRUPO UNIDO PARA EL BIENESTAR en la UH Acueducto Xochimilco  P…,0.5473
201,RvirreiraZ,"jlfeliperozas, Anytaneira, ximerincon","@jlfeliperozas @Anytaneira @ximerincon Creo que es como 85, como tú dices. Eso implica que casi un 20% del fondo no es usado para pagar pensiones y en promedio quedaría como herencia. Obligar a la gente a tener una pensión más baja de la que puede financiar? puede bajarse el percentil y crear un seguro de longevidad",False,"City of London, London",Creo que es como 85 como tú dices Eso implica que casi un 20 del fondo no es usado para pagar pensiones y en promedio quedaría como herencia Obligar a la gente a tener una pensión más baja de la que puede financiar puede bajarse el percentil y crear un seguro de longevidad,0.4011
202,SaDiario,sanidadgob,"Carcedo apuesta en #Bruselas por atender el #envejecimiento interviniendo ""tanto en los #mayores como en los jóvenes"" - #UE #Bruselas @sanidadgob  https://t.co/xDOeV0nfUx https://t.co/lIp4IuHhGT",False,Salamanca,Carcedo apuesta en Bruselas por atender el envejecimiento interviniendo tanto en los mayores como en los jóvenes  UE Bruselas,0.0
203,PensionesLibro,,"Carcedo apuesta en Bruselas por atender el #envejecimiento interviniendo ""tanto en las personas mayores como sobre los más jóvenes""
https://t.co/q4oIUzeepS #pensiones #Longevidad #Vida #Futuro",False,"Bilbao, Spain","Carcedo apuesta en Bruselas por atender el envejecimiento interviniendo tanto en las personas mayores como sobre los más jóvenes
 pensiones Longevidad Vida Futuro",0.0
204,CeliaCR00,genotipia,RT @genotipia: Manuel Collado: “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,True,,Manuel Collado “Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el envejeci…,0.0
205,VidaAnos,,"Carcedo apuesta en Bruselas por atender el #envejecimiento interviniendo ""tanto en las personas #mayores como sobre los más #jóvenes""
https://t.co/nbGmblZs6T #LaVidade100Años #Longevidad",False,"Bilbao, Spain","Carcedo apuesta en Bruselas por atender el envejecimiento interviniendo tanto en las personas mayores como sobre los más jóvenes
 LaVidade100Años Longevidad",0.0
206,pharmau ecuador,,"También ayuda a prevenir el envejecimiento y es rico en ácidos grasos Omega-3 y Omega-6.
🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃🍃
Seminario de Cannabis Medicinal en Quito el 25 de Enero, aprende sobre el sistema endocannabinoide y dosificación de pacientes.
¡Regístrate ahora!",False,"Quito, Ecuador","También ayuda a prevenir el envejecimiento y es rico en ácidos grasos Omega3 y Omega6

Seminario de Cannabis Medicinal en Quito el 25 de Enero aprende sobre el sistema endocannabinoide y dosificación de pacientes
¡Regístrate ahora",0.743
207,RvirreiraZ,"jlfeliperozas, Anytaneira, ximerincon",@jlfeliperozas @Anytaneira @ximerincon Para mi el error conceptual es que el valor esperado de la herencia sea mayor a cero. Hay que cambiar el percentil y crear un seguro de longevidad.  Dejar herencia cuando no te alcanza la pensión es una aberración.,False,"City of London, London",Para mi el error conceptual es que el valor esperado de la herencia sea mayor a cero Hay que cambiar el percentil y crear un seguro de longevidad  Dejar herencia cuando no te alcanza la pensión es una aberración,0.5423
208,elcolegiohgo,elcolegiohgo,"#ArtículodeOpinión 
“Envejecimiento demográfico”, escribe el Dr. Ignacio César Cruz Islas, profesor investigador de  @elcolegiohgo 
Consúltalo aquí:  https://t.co/gnIbeYRlYg
#SaberparaConstruir https://t.co/YHoTD2CJmL",False,"Pachuca de Soto, Hidalgo","ArtículodeOpinión 
“Envejecimiento demográfico” escribe el Dr Ignacio César Cruz Islas profesor investigador de   
Consúltalo aquí  
SaberparaConstruir",0.0
209,redondopolo,"SEMG ES, IsabelJSanz","RT @SEMG_ES: Las #vacunas son importantes para alcanzar un #envejecimiento saludable; no tienen edad», explica @IsabelJSanz quien insiste e…",True,,Las vacunas son importantes para alcanzar un envejecimiento saludable no tienen edad» explica  quien insiste e…,0.5423
210,AlsinaMier,"SEMG ES, IsabelJSanz","RT @SEMG_ES: Las #vacunas son importantes para alcanzar un #envejecimiento saludable; no tienen edad», explica @IsabelJSanz quien insiste e…",True,Vilanova del Passerell,Las vacunas son importantes para alcanzar un envejecimiento saludable no tienen edad» explica  quien insiste e…,0.5423
211,grayixings,creggcell,"@creggcell Yo en general he seguido grupos o bandas que por determinadas razones han alcanzado cierto nivel de longevidad, para muestra está The Rasmus, por ejemplo, y puedo asegurar que el simple hecho de tener cierto poder de difusión es algo fascinante y un gran logro, mas la base de+",False,,Yo en general he seguido grupos o bandas que por determinadas razones han alcanzado cierto nivel de longevidad para muestra está The Rasmus por ejemplo y puedo asegurar que el simple hecho de tener cierto poder de difusión es algo fascinante y un gran logro mas la base de,0.81
212,ReporteActivo,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/41Mcb7Rjlu,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
213,Difusion365,,📌 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/46DLOxHTcd,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
214,acostanancy39,rsulaIguarn2,"@rsulaIguarn2 (2) Lo importante es su longevidad, Deveras asombra en éstos días. Él tuvo un accidente mortal, así que mis respetos para Kirk Douglas.",False,"Cancun,Quintana Roo",2 Lo importante es su longevidad Deveras asombra en éstos días Él tuvo un accidente mortal así que mis respetos para Kirk Douglas,0.0699
215,creggcell,,"Justin... Y la longevidad de EXO es impresionante a la par de ellos. Osea la forma en que, a pesar del mal trato y falta de contenido, se mantengan donde están es realmente impresionante. No cualquiera lo logra la verdad",False,Costa Rica,Justin Y la longevidad de EXO es impresionante a la par de ellos Osea la forma en que a pesar del mal trato y falta de contenido se mantengan donde están es realmente impresionante No cualquiera lo logra la verdad,0.8961
216,NetPress Inc,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/MB0YTj2d6Q,False,Worldwide,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
217,charo barroso,"SEMG ES, IsabelJSanz","RT @SEMG_ES: Las #vacunas son importantes para alcanzar un #envejecimiento saludable; no tienen edad», explica @IsabelJSanz quien insiste e…",True,Madrid - SPAIN,Las vacunas son importantes para alcanzar un envejecimiento saludable no tienen edad» explica  quien insiste e…,0.5423
218,MonicaAyulua,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,Lanús Este. Argentina,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
219,saragl17,AytoArchena,"RT @AytoArchena: 👼🎄🎁Con villancicos, mistela y dulces caseros junto al belén, celebran ya la #navidad2019 nuestros mayores. Participan las…",True,,Con villancicos mistela y dulces caseros junto al belén celebran ya la navidad2019 nuestros mayores Participan las…,0.7845
220,SuperTrinos,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/9csyoasG2y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
221,saludminimalist,,"Algo más minimalista que aprender a respirar no existe, y aun así no lo hacemos.
.
Una vez nos dijo nuestro profe de yoga, si quieres alargar tu vida y potenciar tu longevidad debes mejorar la calidad de tu… https://t.co/nIW9b1sfQm",False,Por el mundo,"Algo más minimalista que aprender a respirar no existe y aun así no lo hacemos

Una vez nos dijo nuestro profe de yoga si quieres alargar tu vida y potenciar tu longevidad debes mejorar la calidad de tu…",0.4939
222,tablon noticias,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/wxs1TNi5fq,False,España y el mundo,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
223,marapepper,,"Me acabo de arrancar una cana en la ceja 😐😐😐😐

En la zona de uniceja 

Mi proceso de envejecimiento ha comenzado",False,guadalajara y mexicali a veces,"Me acabo de arrancar una cana en la ceja 

En la zona de uniceja 

Mi proceso de envejecimiento ha comenzado",0.0
224,AytoArchena,"josefinaRam10, mjosealgaida","👼🎄🎁Con villancicos, mistela y dulces caseros junto al belén, celebran ya la #navidad2019 nuestros mayores. Participan las ediles de #PersonasMayores y educación @josefinaRam10  @mjosealgaida hoy tras la eucaristía se ha bendecido el belén que han montado los usuarios #Archena https://t.co/bksB6Ku0vM",False,Archena-Murcia-España,Con villancicos mistela y dulces caseros junto al belén celebran ya la navidad2019 nuestros mayores Participan las ediles de PersonasMayores y educación    hoy tras la eucaristía se ha bendecido el belén que han montado los usuarios Archena,0.8957
225,pilarescritora,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,"Sevilla, Andalucía",Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
226,La danseuse,,Particularmente en adultos mayores. Ahí como para que Bogotá le agregue otro ingrediente al tema de una política pública sobre vejez y envejecimiento.,False,Siempre en el salón de baile,Particularmente en adultos mayores Ahí como para que Bogotá le agregue otro ingrediente al tema de una política pública sobre vejez y envejecimiento,0.2732
227,LindaTougo,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,"Barcelona, España",Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
228,NewsSalud,,"✨ El tabaco produce además envejecimiento prematuro de la piel, mal aliento en la boca, mal olor de la ropa y mancha los dientes. #TipsSalud ⬅️",False,En la nube ☁ ,El tabaco produce además envejecimiento prematuro de la piel mal aliento en la boca mal olor de la ropa y mancha los dientes TipsSalud,-0.7906
229,rafaaranda78,,"En 20 años será posible revertir el proceso de envejecimiento humano | Business Insider España
https://t.co/CrcTG9YpeN https://t.co/AXhzshCt59",False,,En 20 años será posible revertir el proceso de envejecimiento humano  Business Insider España,0.0
230,Lau E Sanchez,"mcollado CHUS, genotipia, LongevityWF",RT @mcollado_CHUS: Hoy en @genotipia publican una entrevista que me hicieron cuando asistí al @LongevityWF de Valencia para hablar de #Sene…,True,,Hoy en  publican una entrevista que me hicieron cuando asistí al  de Valencia para hablar de Sene…,0.0
231,CousiratLiendro,,"El envejecimiento 👵🏻de la población, las comorbilidades y la polifarmacia, será necesario un conocimiento de posibles efectos cardiacos de determinados fármacos. https://t.co/Riuu94iWVl",False,"Buenos Aires, Argentina",El envejecimiento de la población las comorbilidades y la polifarmacia será necesario un conocimiento de posibles efectos cardiacos de determinados fármacos,0.2732
232,yzherrera,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,,Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
233,MultiGaceta,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/S94Ptxj4nO,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
234,BereniceOBADIA,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,France,Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
235,miguelacholacho,ChileBio AG,RT @ChileBio_AG: Científicos de China desarrollaron una levadura #transgénica productora de moléculas que protegen a la cerveza contra el e…,True,"Caracas, Distrito Capital",Científicos de China desarrollaron una levadura transgénica productora de moléculas que protegen a la cerveza contra el e…,0.3818
236,pmklose,delPinoE,"RT @delPinoE: Todos los países hablan de cronidad, de envejecimiento activo, de atención a la dependencia..

España tb pero añade q xa abor…",True,Zaragoza/ Madrid/ Barcelona /,"Todos los países hablan de cronidad de envejecimiento activo de atención a la dependencia

España tb pero añade q xa abor…",0.4497
