,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
161,suehelencarry,,"Hoy retomamos la Academia de #personasmayores , módulo de Salud Mental muy necesaria. Todos y todas felices en este reencuentro. https://t.co/oz5gDiJAU6",False,"San Pedro de la Paz, Chile",Hoy retomamos la Academia de personasmayores  módulo de Salud Mental muy necesaria Todos y todas felices en este reencuentro,0.5719
162, amigables,,Nos puedes reconcer fácil por la rotulación de nuestros coches 🚙. ¿ Y tu ya sabes que significan estos iconos ♿️🚺🚼? #transportebarcelona #transportesdaptado #embarazadas #familiaconiños #lesionadospuntuales #transportepersonasmayores #personasmayores https://t.co/Oq4tmael5Q,False,Barcelona,Nos puedes reconcer fácil por la rotulación de nuestros coches  ¿ Y tu ya sabes que significan estos iconos  transportebarcelona transportesdaptado embarazadas familiaconiños lesionadospuntuales transportepersonasmayores personasmayores,0.34
163,marcalibre,,"Ya vienen las vacaciones de diciembre y nuestro mejor consejo es: Usa bloqueador solar. Te contamos algunos de sus beneficios: • Reduce el riesgo de cáncer de piel. • Previene el envejecimiento. • Hidrata la piel. • Evita la aparición de manchas y quemaduras. 
🌞 https://t.co/SZeOO8J4NV",False,,Ya vienen las vacaciones de diciembre y nuestro mejor consejo es Usa bloqueador solar Te contamos algunos de sus beneficios • Reduce el riesgo de cáncer de piel • Previene el envejecimiento • Hidrata la piel • Evita la aparición de manchas y quemaduras,0.5423
164,sararealcast,PatrySolis,"Nueva Publicación con @PatrySolis 
Estado actual de investigación en parálisis cerebral y envejecimiento: revisión sistemática
https://t.co/ajYlVeb4nx

Esperamos sea de vuestro interés!",False,España,"Nueva Publicación con  
Estado actual de investigación en parálisis cerebral y envejecimiento revisión sistemática


Esperamos sea de vuestro interés",0.7096
165,Datos365,,"🔰 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/hJuUMGYbp8",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
166,UltraTextual,,💡 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/oIZ2EdeYSb,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
167,liliasierrap,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
168,makalmo,"FranciscoTruBa, willyrokr, petrogustavo","@FranciscoTruBa @willyrokr @petrogustavo En colombia, dada la altísima informalidad, tenemos la misma relación aportantes-pensionados de Japón. Aún así, el sistema no colapsó porque el PGN absorbe el faltante. Es decir, tenemos de facto una situación equivalente al envejecimiento maximo. Por eso ese argumento es falaz.",False,"Valle del Cauca, Colombia",En colombia dada la altísima informalidad tenemos la misma relación aportantespensionados de Japón Aún así el sistema no colapsó porque el PGN absorbe el faltante Es decir tenemos de facto una situación equivalente al envejecimiento maximo Por eso ese argumento es falaz,-0.4378
169,UltraTextual,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/5XNCkE797m",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
170,NotaVeraz,,⚠️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/OXivK7sx5i,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
171,ReporteActivo,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/fyTEpHoJRX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
172,clyon1969,,"Menos nacimientos
Más longevidad 
Las pensiones a la mierda 💩 
Las fórmulas ya no funcionan https://t.co/b001dGlHCN",False,"Barcelona, Cataluña, España","Menos nacimientos
Más longevidad 
Las pensiones a la mierda  
Las fórmulas ya no funcionan",-0.5423
173,MERCIROSERO,"BSC Spain, infosalus com",RT @BSC_Spain: El ayuno intermitente aumenta la longevidad en pacientes con cateterismo cardíaco https://t.co/dxXEw0ePp2 vía @infosalus_com…,True,"Bogotá, D.C., Colombia",El ayuno intermitente aumenta la longevidad en pacientes con cateterismo cardíaco  vía …,0.0
174,cgabardaortin,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,Castellon,y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
175,ApunteIndicado,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/ui1mYBmV0i,False,"Sevilla, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
176,GuardiaDigital,,"🔰 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/md13lnQoW4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
177,CsAlmassera,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,"Almàssera, España",y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
178,mlandra123,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
179,alekx 04,,"Dios es bueno.

Estudio de la Universidad de Valencia reiteró que la cerveza contiene propiedades antioxidantes capaces de eliminar microorganismos que aceleran el envejecimiento https://t.co/6eh5HH8obN https://t.co/EJ6z3ZDoAH",False,México,"Dios es bueno

Estudio de la Universidad de Valencia reiteró que la cerveza contiene propiedades antioxidantes capaces de eliminar microorganismos que aceleran el envejecimiento",0.765
180,AreaEditorial,,🔰 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/qa5oBCTSia,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
181,magyprinces18,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,"Veracruz, Veracruz de Ignacio ","La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
182,GiraInformativa,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/v38u5983pX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
183,CRIespanol,,El Ministerio de Asuntos Civiles de China está reclutando expertos en el cuidado de los ancianos con el fin de promover el desarrollo saludable de este segmento social y enfrentar con mayor efectividad el envejecimiento poblacional. https://t.co/2v9452YitM,False,"Beijing, R.P.China",El Ministerio de Asuntos Civiles de China está reclutando expertos en el cuidado de los ancianos con el fin de promover el desarrollo saludable de este segmento social y enfrentar con mayor efectividad el envejecimiento poblacional,0.8932
184,Reportes24H,,🔰 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/UILpz02HYZ,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
185,JulioTerapeuta,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/iSNrljD4Jd",False,Caracas,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
186,ramonra85539197,Lapuntillita2,"RT @Lapuntillita2: Veo que a pocos aquí le preocupa la falta de condones en la habana.
Que pasa es una medida para luchar contra el envejec…",True,,"Veo que a pocos aquí le preocupa la falta de condones en la habana
Que pasa es una medida para luchar contra el envejec…",-0.5994
187,CsRegionMurcia,pacoalvarez Cs,"🏛️ @pacoalvarez_Cs ""El 'cohousing' es un modelo de convivencia nacido en los países escandinavos y que promueve la colaboración entre personas mayores que vivían solas, con el fin de fomentar un envejecimiento activo y saludable” 

#PlenoAsamblea https://t.co/3dKZZk63D7",False,Región de Murcia,"El cohousing es un modelo de convivencia nacido en los países escandinavos y que promueve la colaboración entre personas mayores que vivían solas con el fin de fomentar un envejecimiento activo y saludable” 

PlenoAsamblea",0.8074
188,ExoMedios,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/qYLjklv9yM",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
189,seleneprieto26,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
190,Maxi Pinky,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/13obRc34Ii,False,"Barcelona, España",El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
191,Area5Altiplano,Murciasalud,"RT @Murciasalud: 📌La Consejería de #Salud ofrece información sobre #Envejecimiento Activo y Saludable

📻Cada jueves en el programa de radio…",True,"Yecla, España","La Consejería de Salud ofrece información sobre Envejecimiento Activo y Saludable

Cada jueves en el programa de radio…",0.6597
192,JuanAdg127,"JosJusticia, iescolar","@JosJusticia @iescolar Y el envejecimiento de la población y la renovación generacional, ¿dónde la dejamos?",False,Adeje Santa Cruz de Tenerife,Y el envejecimiento de la población y la renovación generacional ¿dónde la dejamos,0.0
193,NeoInformes,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/Ng0dpMknfa",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
194,BeigsolGaby,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
195,cubacooperaveL2,JuventudRebelde,"RT @JuventudRebelde: #Cuba garantiza mediante la asistencia médica especializada, el desarrollo de acciones de promoción, prevención y reha…",True,"Lara, Venezuela",Cuba garantiza mediante la asistencia médica especializada el desarrollo de acciones de promoción prevención y reha…,0.4939
196,monsecantugtz,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
197,asdrubal1963,asdrubal1963,"RT @asdrubal1963: Sexo una vez a la semana, el secreto de la eterna juventud
Diversos estudios comprueban que tener sexo de manera regular…",True,"Dosquebradas, Colombia","Sexo una vez a la semana el secreto de la eterna juventud
Diversos estudios comprueban que tener sexo de manera regular…",0.0
198,MYRNATOLEDO,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,ESTADO DE MEXICO,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
199,Datos365,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/ieEdYzBqm7",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
200,CruzRojaEsp,,"La #soledad de las #PersonasMayores es un tema que nos preocupa y sobre el que trabajamos. Te contamos más en este nuevo número de nuestra #RevistaCruzRoja. No te pierdas ninguna de sus páginas. 
📕 https://t.co/Zu2nN6chdn https://t.co/Dr5VDBntl7",False,España,La soledad de las PersonasMayores es un tema que nos preocupa y sobre el que trabajamos Te contamos más en este nuevo número de nuestra RevistaCruzRoja No te pierdas ninguna de sus páginas,0.1139
201,YanethGiraldoJ,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,Imposible es solo una opinión,y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
202,rlhimaging,AcademyESI,"RT @AcademyESI: En esta ponencia, el Dr. Antonio Marco Shover aborda algunos de los procesos fisiológicos que aparecen tras el envejecimien…",True,,En esta ponencia el Dr Antonio Marco Shover aborda algunos de los procesos fisiológicos que aparecen tras el envejecimien…,0.0
203,ZonaMediatica,,⚠️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/nNOVhWmDXS,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
204,IrunEHBILDU,ehbildugipuzkoa,RT @ehbildugipuzkoa: 📌Decir que aceptar las peticiones de trabajadoras de residencias supone un perjuicio a la larga es grave e irresponsab…,True,Irun (Euskal Herria),Decir que aceptar las peticiones de trabajadoras de residencias supone un perjuicio a la larga es grave e irresponsab…,0.3182
205,AgendaOnline,,💡 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/b4uFgSghd7,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
206,MaestuAstilla,"neno melon, iescolar","@neno_melon @iescolar No digas bobadas. Tiene que ver con las pocas oportunidades que se nos dan a los jóvenes en la ""España vaciada"" y que nos obliga a emigrar  dejando a dichas zonas con una tasa de envejecimiento muy alta.",False,En el mundo,No digas bobadas Tiene que ver con las pocas oportunidades que se nos dan a los jóvenes en la España vaciada y que nos obliga a emigrar  dejando a dichas zonas con una tasa de envejecimiento muy alta,0.2263
207,jalozate,FemMolinaSegura,"RT @FemMolinaSegura: El envejecimiento no es continuo, sino por saltos https://t.co/r8BWpEjvN0",True,La Alcayna. Molina de Segura,El envejecimiento no es continuo sino por saltos,0.0
208,FemMolinaSegura,,"El envejecimiento no es continuo, sino por saltos https://t.co/r8BWpEjvN0",False,Molina de Segura,El envejecimiento no es continuo sino por saltos,0.0
209,Manubetis97,AFDLP,RT @AFDLP: LaLiga ha bromeado con el hat-trick de Joaquín contra el Athletic  https://t.co/rGyMafaKt6,True,"Sevilla, España",LaLiga ha bromeado con el hattrick de Joaquín contra el Athletic,0.3182
210,DebesLeerlo,,⚠️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/VLn8EdY8ce,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
211,Mini Extra,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/pNEr1OSVTS,False,"Aragón, España",Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
212,davohomehouse,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,México e Internet,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
213,NeoInformes,,"🔰 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/z0FQJNQ6jE",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
214,LaPorres,nabi onandia,"RT @nabi_onandia: ¿Los factores psicoconductuales son responsables de la #Longevidad
https://t.co/3o5MXefqe2",True,Madrid 🇪🇸Melipilla 🇨🇱,¿Los factores psicoconductuales son responsables de la Longevidad,0.3182
215,deccoiberica,,"Citrashine Fusion IMZ es un recubrimiento para #postcosecha de frutos #cítricos que proporciona un excelente brillo y un buen control de la pérdida de peso, con el consiguiente retraso en el envejecimiento de la #fruta 👉 https://t.co/OFoQ4S1pOD https://t.co/UQic6NaAFw",False,info@deccoiberica.es,Citrashine Fusion IMZ es un recubrimiento para postcosecha de frutos cítricos que proporciona un excelente brillo y un buen control de la pérdida de peso con el consiguiente retraso en el envejecimiento de la fruta,0.6808
216, FJavierGJ ,"MariaRey57, E G0MEZ, AyVeva, RafaPrezPallars, JoseVengeanc3",@MariaRey57 @E_G0MEZ @AyVeva @RafaPrezPallars @JoseVengeanc3 Puede leer esta página especializada y el PDF que hay en la misma. Podrá observar como la tecnología también facilitará y mejorará la vida en la vejez. https://t.co/5I7MWNse2Q,False,Granada (España),Puede leer esta página especializada y el PDF que hay en la misma Podrá observar como la tecnología también facilitará y mejorará la vida en la vejez,0.4404
217,abcdesevilla,AFDLP,RT @AFDLP: LaLiga ha bromeado con el hat-trick de Joaquín contra el Athletic  https://t.co/rGyMafaKt6,True,Sevilla,LaLiga ha bromeado con el hattrick de Joaquín contra el Athletic,0.3182
218,AFDLP,,LaLiga ha bromeado con el hat-trick de Joaquín contra el Athletic  https://t.co/rGyMafaKt6,False,,LaLiga ha bromeado con el hattrick de Joaquín contra el Athletic,0.3182
219,EMMAROJ42059888,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
220,salmebe,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,🏡 Gàtova ,y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
221,mutuamaz,,"Hoy hemos estado en #Salamanca en la Jornada de #Prevención del Envejecimiento Cognitivo y Hábitos Saludables. Nuestra Compañera Ane Miren ha estado hablando sobre cambios, factores de riesgo y prevención #PRL https://t.co/PnJvxXNAgU",False,España,Hoy hemos estado en Salamanca en la Jornada de Prevención del Envejecimiento Cognitivo y Hábitos Saludables Nuestra Compañera Ane Miren ha estado hablando sobre cambios factores de riesgo y prevención PRL,0.1531
222,silviadibe,hitlodea,"@hitlodea Así le está quedando la cara. Hostilidad, envejecimiento, furia. Lo más parecido a una bruja mala. Tien el semblante que se merece.",False,,Así le está quedando la cara Hostilidad envejecimiento furia Lo más parecido a una bruja mala Tien el semblante que se merece,-0.9186
223,mrangelius,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,CD MX,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
224,ehbildugipuzkoa,,"📌Decir que aceptar las peticiones de trabajadoras de residencias supone un perjuicio a la larga es grave e irresponsable

📌La demanda cada vez más alta no es solo consecuencia del envejecimiento de la ciudadanía. Los recursos destinados a la prevención son insuficientes

👇 https://t.co/MgLbutl4Lp",False,,"Decir que aceptar las peticiones de trabajadoras de residencias supone un perjuicio a la larga es grave e irresponsable

La demanda cada vez más alta no es solo consecuencia del envejecimiento de la ciudadanía Los recursos destinados a la prevención son insuficientes",-0.2732
225,Elizafiore3,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del @IessPastaza, recibieron tratamiento médico po…",True,"Barcelona, Cataluña",Varios jubilados pertenecientes a los Talleres de Envejecimiento Activo del  recibieron tratamiento médico po…,0.4019
226,naranjasfoios,BeautyworksBcn,"RT @BeautyworksBcn: ▶️ Sculptra #BeautyWorksClinic , hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…",True,"Calle Antonio Bueno 24 Foios, España",Sculptra BeautyWorksClinic  hoy os mostramos un tratamiento indicado para la corrección de los signos de envejecim…,0.0
227,fabsparra,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
228,VicenteTirado10,"CsCValenciana, cgabardaortin, Mariaquiles74",RT @CsCValenciana: 🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria…,True,,y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria…,0.0
229,AmeliaG Grau,GenudT,"RT @GenudT: Gran noticia! Nuestro proyecto ""Impacto del sedentarismo, obesidad y actividad física en el envejecimiento vasculocerebral desd…",True,,Gran noticia Nuestro proyecto Impacto del sedentarismo obesidad y actividad física en el envejecimiento vasculocerebral desd…,0.6249
230,blanveragc,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza.  

#ExperienciaYResultad…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza  

ExperienciaYResultad…",0.4019
231,blanveragc,"A VCarranza, julioc moreno","RT @A_VCarranza: @julioc_moreno hizo entrega del Apoyo a #PersonasMayores Formadoras del Hogar 👵🏻🧓🏼 de #VCarranza. 

#ExperienciaYResultado…",True,,"hizo entrega del Apoyo a PersonasMayores Formadoras del Hogar  de VCarranza 

ExperienciaYResultado…",0.4019
232,ramon3434,,"El envejecimiento no es continuo, sino por saltos https://t.co/sTqZmlFsB5 #educacion #envejecimiento https://t.co/4cvwUYDU0f",False,"Orizaba, Veracruz, México",El envejecimiento no es continuo sino por saltos  educacion envejecimiento,0.0
233,InfoApuntes,,"⚠️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/cF0zng63jZ",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
234,LaPorres,"InfocomS, FPilares","RT @InfocomS: ▶️Investigación y posterior publicación de @FPilares concluye:  
👉Libertad y autonomía, entre los derechos de los mayores dep…",True,Madrid 🇪🇸Melipilla 🇨🇱,"Investigación y posterior publicación de  concluye  
Libertad y autonomía entre los derechos de los mayores dep…",0.6369
235,juanjosantana,"AlmasDigitales, Raquelroca, AlmasDigitales","RT @AlmasDigitales: 🔴🎥Entrevista en directo a @Raquelroca 
🗓Hoy (11.12.19)
⏰20:00h
📍Fan Page de @AlmasDigitales 
👉https://t.co/xrnbgWRO7n
#…",True,Talavera de la Reina.Toledo,"Entrevista en directo a  
Hoy 111219
⏰2000h
Fan Page de  

…",0.3182
236,LaPorres,Imserso,"RT @Imserso: ✅🗓️ Agenda del #Imserso para el miércoles 11/12/2019 (1/3):
ℹ️ En los servicios centrales, reunión del Pleno del Consejo Estat…",True,Madrid 🇪🇸Melipilla 🇨🇱,"Agenda del Imserso para el miércoles 11122019 13
ℹ En los servicios centrales reunión del Pleno del Consejo Estat…",0.0
237,Tuitores,,"💡 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/KCjIMO8Lbs",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
238,InformaGuada,,El Ayuntamiento de Guadalajara pone en marcha el programa de envejecimiento activo ‘Mayores al cine’ https://t.co/XkUv9ChY1v,False,Guadalajara,El Ayuntamiento de Guadalajara pone en marcha el programa de envejecimiento activo ‘Mayores al cine’,0.4939
239,ProEditores,,🔰 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/C6WHmgrwY5,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
240,Ericcas25019551,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,"Veracruz, Veracruz de Ignacio ","La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
241,shei silvn,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,"Veracruz, Puerto.","La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
242,fegaro pz,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
243,Twittematico,,🔰 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/C5LOPV2pDp,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
244,Difusion365,,"⚠️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/9bhHDI06Ut",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
245,rafles rtegah,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
246,LuisHebl,gaby vargas,"RT @gaby_vargas: La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/…",True,villa guerrero mex,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder …",0.6369
247,GrandesAmigos  ,"apartirdehoyTVE, apartirdehoyTVE",@apartirdehoyTVE Muchas gracias amig@s de @apartirdehoyTVE por visibilizar la campaña #FamiliasHinchablesEnNavidad contra la #soledad de las #personasmayores &gt;&gt;&gt; https://t.co/XU3nIWAeIK,False,Madrid · Galicia · Euskadi,Muchas gracias amig de  por visibilizar la campaña FamiliasHinchablesEnNavidad contra la soledad de las personasmayores gtgtgt,0.6808
248,gaby vargas,,"La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias.
#EneergíaTuPoder https://t.co/051988NVUL",False,"Mexico, D.F.","La mejor medicina para la salud y el secreto de la longevidad es dormir ocho horas diarias
EneergíaTuPoder",0.6369
249, Play Eco ,,📺 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/WeeqXcJKUw,False,Spain,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
250,CaBayyana,AESTE oficial,"RT @AESTE_oficial: 🧠Un estudio sugiere que el cerebro femenino, de media, tarda 3,8 años más en dar una señal de envejecimiento que el masc…",True,,Un estudio sugiere que el cerebro femenino de media tarda 38 años más en dar una señal de envejecimiento que el masc…,0.0
251,Narciso x,"kratosaurio, Narciso x",RT @kratosaurio: @Narciso_x Lo compré apenas llegó a Rouge .  Pero todavía no lo usé 🤣🤣 el que compre ahora es el Fleur du male lo tenía ha…,True,"Neuquén, Argentina",Lo compré apenas llegó a Rouge   Pero todavía no lo usé  el que compre ahora es el Fleur du male lo tenía ha…,0.0
252,CsCValenciana,"cgabardaortin, Mariaquiles74","🏛️@cgabardaortin y @Mariaquiles74 presentan en comisión sobre los #PGV2020 destinados a Vicepresidencia y la Conselleria de Igualdad y Políticas Inclusivas 6⃣0⃣ enmiendas encaminadas a:
🔶Inclusión
🔶Retos a los problemas de envejecimiento
🔶Hacer frente a la violencia de género https://t.co/PSKKelclag",False,Comunidad Valenciana. España,"y  presentan en comisión sobre los PGV2020 destinados a Vicepresidencia y la Conselleria de Igualdad y Políticas Inclusivas 6⃣0⃣ enmiendas encaminadas a
Inclusión
Retos a los problemas de envejecimiento
Hacer frente a la violencia de género",-0.7579
