,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
172,TuitSugerido,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/4BRcDYlcbJ,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
173,DatoAlMinuto,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/i4S8R8izUf",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
174,Hiperenlazados,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/BXd1RWt8GM",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
175,InfoTextual,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/BPUHkPFiTY,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
176,RvirreiraZ,"Antimoderno1, ximerincon","@Antimoderno1 @ximerincon Si, pero se puede introducir un seguro de longevidad (al 1.5% de la población) Conceptualmente tampoco me parece que el valor esperado de los fondos que quedan como herencia sea mayor que cero. No es eficiente, se puede mejorar las pensiones con dinero de los afiliados.",False,"City of London, London",Si pero se puede introducir un seguro de longevidad al 15 de la población Conceptualmente tampoco me parece que el valor esperado de los fondos que quedan como herencia sea mayor que cero No es eficiente se puede mejorar las pensiones con dinero de los afiliados,0.8423
177,PNTdeV,,☀️ ¿Cuál es el secreto de la longevidad de las tortugas?... https://t.co/LPYuWrWHL8,False,,¿Cuál es el secreto de la longevidad de las tortugas,0.0
178,TuitReportes,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/EfrYuqcdFT,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
179,LaPublicacion,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/ga2ToWhDDR,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
180,mujerpencona,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,Nicaragua,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
181,juanlibertad27,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
182,DebesLeerlo,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/khu9vwCtRv",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
183,Ime9131,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,,Siempre joven con los amigos,0.4767
184,Jimiux55,Foro TV,"RT @Foro_TV: Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/V1b5qL3mY0 https://t.co/VzDVcC48ow",True,,Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
185,lugarcis12,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,"Ain Dfali, Gharb - Chrarda - Beni Hssen",Siempre joven con los amigos,0.4767
186,TemaGlobal,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/11o3Ybe3C7",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
187,GuardiaDigital,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/md13lnQoW4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
188,ortizgarciapilo,AgendaOnline,RT @AgendaOnline: 🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/h5ZIOHAUTK,True,"Florencia, Colombia",¿Cuántos años podemos vivir los humanos Longevidad,0.0
189,ApunteIndicado,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/eySlMR8rcG,False,"Sevilla, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
190,AreaEditorial,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/C9H7O3UtHq,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
191,indigoplaya,,"Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/1FBmJ3MskK https://t.co/7In8FKUhkt",False,"Solidaridad, Quintana Roo",Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
192,Hectorgonzabal,,"Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/fSf9flkmjT https://t.co/zixNEGNSFm",False,"Playa del Carmen Q.Roo, Mex",Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
193,LosArticulistas,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/zRGNB2kb1C,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
194,mariagelu2019,fedekrause26,"RT @fedekrause26: N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente, funcional fenotipo y longevi…",True,"Mar del Plata, Argentina","N Bar Emulación EXT
 Uno de los toros más influyentes en la historia de Angus sobresaliente funcional fenotipo y longevi…",0.8016
195,carfeg27,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,GAM,Siempre joven con los amigos,0.4767
196,InterDifusion,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/55yL6uyjXn,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
197,ORTEGAYASOC,Foro TV,"RT @Foro_TV: Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/V1b5qL3mY0 https://t.co/VzDVcC48ow",True,MEXICO,Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
198,maria mawicha,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,,Siempre joven con los amigos,0.4767
199,ikpitl,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,Macondo,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
200,MonikB73,Foro TV,"RT @Foro_TV: Cerveza contiene ingredientes para evitar el envejecimiento: estudio
https://t.co/V1b5qL3mY0 https://t.co/VzDVcC48ow",True,"Acayucan, Veracruz, México.",Cerveza contiene ingredientes para evitar el envejecimiento estudio,0.0258
201,leonx 10,,Que buen envejecimiento tuvo este tweet men. Pd: GONZALO WINTER PS WEOOON ayayai https://t.co/FTy365LZ7v,False,Lebu - Concepcion,Que buen envejecimiento tuvo este tweet men Pd GONZALO WINTER PS WEOOON ayayai,0.4404
202,LaPublicacion,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/ga2ToWhDDR,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
203,galoinvencible,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,Opodepe,Siempre joven con los amigos,0.4767
204,SexologoLuis,INAPAM,"RT @INAPAM: Ver películas en casa o en el #cine brinda beneficios a las #PersonasMayores, entre ellos: ⬇ https://t.co/6JeTW6lXaR",True,"Comalcalco, Tabasco, México.",Ver películas en casa o en el cine brinda beneficios a las PersonasMayores entre ellos,0.3818
205,Almasol77139453,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,School-College 👩‍🎓👩‍🏫,Siempre joven con los amigos,0.4767
206,Reportes24H,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/gVEdYncoxQ",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
207,maturete,CaracolRadio,"Experto en envejecimiento: ""Ellos son la verdadera primera línea"" https://t.co/6AVIlT5dAx a través de @caracolradio",False,,Experto en envejecimiento Ellos son la verdadera primera línea  a través de,0.4215
208,cMrc2000,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
209,oscarhaboni,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,,Siempre joven con los amigos,0.4767
210,Postematico,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/6bLmNhASmT,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
211,AguaASedientos,leondeacoyapa,"RT @leondeacoyapa: Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digest…",True,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digest…,0.3182
212,CosmeticsKary,,"#Deals #Skin Producto de Importación MEI YAN QIONG 30 ML puro oro de 24 K para el cuidado de la piel esencia suero revitalizador reduce las arrugas y la sequedad Anti-envejecimiento, promueve el metabolismo blanqueamiento https://t.co/CBI1izGG1L https://t.co/oD0Ab8azp8",False,,Deals Skin Producto de Importación MEI YAN QIONG 30 ML puro oro de 24 K para el cuidado de la piel esencia suero revitalizador reduce las arrugas y la sequedad Antienvejecimiento promueve el metabolismo blanqueamiento,0.6808
213,TuitSugerido,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/S5V72etvsx,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
214,Wendy04305465,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,"Michoacán de Ocampo, México",Siempre joven con los amigos,0.4767
215,silv985 ana,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,,Siempre joven con los amigos,0.4767
216,leondeacoyapa,,"Algunas personas escriben tuits enojadas. Tomelo con humor. Recuerde que la risa previene el infarto, facilita la digestión, mejora la respiración, elimina el estrés, alivia la depresión, ayuda a adelgazar y retrasa el envejecimiento. Además reirse es gratis.",False,,Algunas personas escriben tuits enojadas Tomelo con humor Recuerde que la risa previene el infarto facilita la digestión mejora la respiración elimina el estrés alivia la depresión ayuda a adelgazar y retrasa el envejecimiento Además reirse es gratis,0.6249
217,GacetaMadrid,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/o3NYGriOGP,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
218,GrandesMedios,,🔥 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/NGHd165e6I,False,"Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
219,Chuygzz77,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,"Monterrey, N.L.","“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
220,lizzimeh,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,"Pachuca de Soto, Hidalgo",Siempre joven con los amigos,0.4767
221,DrKykeQro,Geriatriamexico,"RT @Geriatriamexico: Los dispositivos tecnológicos pueden reforzar la seguridad de las #PersonasMayores. Por ejemplo, los sensores de movim…",True,Hospital H+ Querétaro México,Los dispositivos tecnológicos pueden reforzar la seguridad de las PersonasMayores Por ejemplo los sensores de movim…,0.34
222,KellenbergerZ,NTelevisa com,"RT @NTelevisa_com: Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",True,Bolivia,Siempre joven con los amigos,0.4767
223,NTelevisa com,,"Siempre joven con los amigos 🍻
https://t.co/Ylc3dixE6k",False,Mexico City,Siempre joven con los amigos,0.4767
224,dianaguevara198,"IESSPastaza, IESSPastaza","RT @IESSPastaza: Jubilados de los Talleres de Envejecimiento Activo, del @IESSPastaza, participaron con una pieza musical vocal en las inst…",True,"Pastaza, Ecuador",Jubilados de los Talleres de Envejecimiento Activo del  participaron con una pieza musical vocal en las inst…,0.4019
225,maribeltwitA,AgendaOnline,RT @AgendaOnline: ⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/b4uFgSghd7,True,"México, D.F",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
226,SuperTrinos,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/pffRKjMrgC,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
227,LaCronologia,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/aySICixg8G,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
228,SuperTrinos,,"🔥 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/wqMODr95vt",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
229,GiraInformativa,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/01TKQyoaon",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
230,Datos365,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/ieEdYzBqm7",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
231,AgendaOnline,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/b4uFgSghd7,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
232,ClubEditorial,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/R9oHJX4Ss3",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
233,DonSinoptico,,"📌 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/gjDo6Kp7H4",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
234,DatoAlMinuto,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/i4S8R8izUf",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
235,TuitReportes,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/tVGCbyq5ZF",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
236,ProEnlace,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/SJje0Q3VoC",False,España,Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
237,Pily02218669,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,"Córdoba, Argentina","“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
238,ProEditores,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/TBRG6XzzoO,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
239,ClubEditorial,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/MueEh5Aoo5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
240,TecNovedosos,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/6aWqh3bA0H,False,España,Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
241,jgimeneztolosa,DraCarolaVargas,"RT @DraCarolaVargas: Más cerca de la ""vacuna"" contra el envejecimiento https://t.co/RWIBD639hS",True,Barquisimeto,Más cerca de la vacuna contra el envejecimiento,0.0
242,TeActualizas,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/8cQpg8PQM3,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
243,DatoAlMinuto,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/9x6Hpm2ml9,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
244,ElIlustrativo,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/eFbZvNHYTV,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
245,LosArticulistas,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/o5D6lyWJnS",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
246,23Maijos,VTVcanal8,"RT @VTVcanal8: Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 #LealesAChávez #3MillonesDeMilicianos

h…",True,,"Investigadores revelan que dieta mediterránea ralentiza el envejecimiento celular

 LealesAChávez 3MillonesDeMilicianos

h…",0.0
247,INFORMACION2JGP,SputnikMundo,"RT @SputnikMundo: No se envejece en un día, sino poco a poco y los científicos han determinado que el proceso tiene 3️⃣ etapas 👩🙎‍♀️👵

👇 ht…",True,,"No se envejece en un día sino poco a poco y los científicos han determinado que el proceso tiene 3⃣ etapas 

 ht…",0.4767
248,ProEditores,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/wB60H8cQfo",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
249,ELPROFE1313,AlephEdu,"RT @AlephEdu: Pensiones
- país ingreso medio c/altas esperanzas vida
- tasa cotización insuficiente
- enormes lagunas previsionales
- desco…",True,"QUILPUE, CHILE","Pensiones
 país ingreso medio caltas esperanzas vida
 tasa cotización insuficiente
 enormes lagunas previsionales
 desco…",0.6249
250,InfoTextual,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/zRzXOqCs97",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
251,ProEditores,,📌 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/C6WHmgrwY5,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
252,EfectoCognitivo,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/LaGW2uXGFC,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
253,cardiogeriatra,Geriatriamexico,"RT @Geriatriamexico: Los dispositivos tecnológicos pueden reforzar la seguridad de las #PersonasMayores. Por ejemplo, los sensores de movim…",True,MX,Los dispositivos tecnológicos pueden reforzar la seguridad de las PersonasMayores Por ejemplo los sensores de movim…,0.34
254,jruizch,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
255,YohanAl76583702,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
256,cas3500,AlephEdu,"RT @AlephEdu: Pensiones
- país ingreso medio c/altas esperanzas vida
- tasa cotización insuficiente
- enormes lagunas previsionales
- desco…",True,,"Pensiones
 país ingreso medio caltas esperanzas vida
 tasa cotización insuficiente
 enormes lagunas previsionales
 desco…",0.6249
257,CalasDoradas,,Datos sobre el envejecimiento en México #Bogota https://t.co/qM3JqxGSJz https://t.co/vLvhcrP7C8,False,,Datos sobre el envejecimiento en México Bogota,0.0
258,Tuiterricolas,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/t4KpCCDNe5,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
259,Geriatriamexico,,"Los dispositivos tecnológicos pueden reforzar la seguridad de las #PersonasMayores. Por ejemplo, los sensores de movimiento y vibración pueden detectar caídas, que son una causa común de discapacidad y defunción entre las personas de edad",False,México,Los dispositivos tecnológicos pueden reforzar la seguridad de las PersonasMayores Por ejemplo los sensores de movimiento y vibración pueden detectar caídas que son una causa común de discapacidad y defunción entre las personas de edad,-0.3612
260,Silvia87044182,ExpresoPeru,"RT @ExpresoPeru: #MedicinaNatural | Pulverizado de hojas de té verde ayuda a cuidar la piel y retrasa el envejecimiento.
👉 Una nota de @EXT…",True,,"MedicinaNatural  Pulverizado de hojas de té verde ayuda a cuidar la piel y retrasa el envejecimiento
 Una nota de …",0.7096
261,Microfonado,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/t5E50mFRsh,False,Twitter,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
262,DatoAlMinuto,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/iCvu3ZA7rr,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
263,Caroefi80,AlephEdu,"RT @AlephEdu: Pensiones
- país ingreso medio c/altas esperanzas vida
- tasa cotización insuficiente
- enormes lagunas previsionales
- desco…",True,Chile,"Pensiones
 país ingreso medio caltas esperanzas vida
 tasa cotización insuficiente
 enormes lagunas previsionales
 desco…",0.6249
264,Leticia041271,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,Peronia ,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
265,camialvez0,Melequeee,@Melequeee Encima el sol es la causa primaria del envejecimiento prematuro https://t.co/rKWXGH9nci,False,"Montevideo, Uruguay",Encima el sol es la causa primaria del envejecimiento prematuro,0.0
266,Saulsant1,Postematico,RT @Postematico: ⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/ndcrsUKnK5,True,Queretaro,Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
267,InfoLecturas,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/Mv37g4zE16,False,"Valencia, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
268,MontseOv,mixxeria,"RT @mixxeria: La mayoría de dermatólogos NO recomiendan el uso de este, no digo que sirva o no wey, les estoy diciendo q no lo usen porque…",True,,La mayoría de dermatólogos NO recomiendan el uso de este no digo que sirva o no wey les estoy diciendo q no lo usen porque…,-0.2755
269, Dilxn ,"elestilolibre, akapellah, LilSupaOficial","RT @elestilolibre: ""Humildad. Habilidad. Afinidad. Longevidad. Sobra creatividad y credibilidad"" 

Tomen nota. @akapellah y @LilSupaOficial…",True,,"Humildad Habilidad Afinidad Longevidad Sobra creatividad y credibilidad 

Tomen nota  y …",0.3818
270,Postematico,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/ndcrsUKnK5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
271,matuastoandini1,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,PATAGONIA DE VALLES Y VOLCANES,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
272,CLICMODO,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/cvY4rkUPwr",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
273,Humbert55727797,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,Monarquía Hispánica Americana,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
274,TuitReportes,,"📌 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/WRLXZhLPSd",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
275,UltraTextual,,📌 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/GK90ZmEee4,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
276,InfoReportes,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/ck4urkTTPo,False,"Madrid, Comunidad de Madrid",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
277,GomezsousaJose,"LadyBS4, LazoEspano, miguelpasquau","@LadyBS4 @LazoEspano @miguelpasquau No se que es lo que no funciona? Mira los estándares internacionales alcanzados por España. Salud, longevidad, renta per capita, ecología, patrimonio, igualdad. Es alucinante a donde hemos llegado unidos",False,"Granada, España",No se que es lo que no funciona Mira los estándares internacionales alcanzados por España Salud longevidad renta per capita ecología patrimonio igualdad Es alucinante a donde hemos llegado unidos,-0.296
278,plaquino,"Paugamus, materia ciencia","RT @Paugamus: Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/KJl20tkGPe vía @materia_ciencia",True,,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad  vía,0.0
279,licarec,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,"CUANDO LA PATRIA ESTA EN PELIGRO TODO ESTA PERMITIDO.DIOS, PATRIA O MUERTE.","“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
280,NeoInformes,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/Ng0dpMknfa",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
281,VirginiaApgar3,DianaPacios,"RT @DianaPacios: “Desde 1980, se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron. 
Es el equivalente a…",True,Argentina,"“Desde 1980 se han producido 52 millones de abortos en la UE”
52 millones de niños que no nacieron 
Es el equivalente a…",0.0
282,marrtyler,mixxeria,"RT @mixxeria: La mayoría de dermatólogos NO recomiendan el uso de este, no digo que sirva o no wey, les estoy diciendo q no lo usen porque…",True,Home.,La mayoría de dermatólogos NO recomiendan el uso de este no digo que sirva o no wey les estoy diciendo q no lo usen porque…,-0.2755
