,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
265,SadaFarmacia,,"¿Sabías que la contaminación es uno de los principales motivos de envejecimiento prematuro de la piel? 
Este factor ambiental causa estrés oxidativo, así como una disminución de las defensas antioxidantes.

#Farmacia #FarmaciaSada https://t.co/E2cGVbsZNl",False,Blanca de Castilla 11. Madrid,"¿Sabías que la contaminación es uno de los principales motivos de envejecimiento prematuro de la piel 
Este factor ambiental causa estrés oxidativo así como una disminución de las defensas antioxidantes

Farmacia FarmaciaSada",-0.2732
266,mjmarcoshscj,"CSHHPalencia, CSHHPalencia",RT @CSHHPalencia: El día 18 hablamos en @CSHHPalencia sobre #discapacidad y envejecimiento. No te pierdas esta cita para seguir aprendiendo…,True,España,El día 18 hablamos en  sobre discapacidad y envejecimiento No te pierdas esta cita para seguir aprendiendo…,0.1139
267,Thinknomics,Manuj Hidalgo,"RT @Manuj_Hidalgo: A ver chicas y chicos, los tipos de interés reales están relacionados con la productividad a largo plazo, y está a su ve…",True,El mundo,A ver chicas y chicos los tipos de interés reales están relacionados con la productividad a largo plazo y está a su ve…,0.4588
268,asolisazul75,CorralVictor,@CorralVictor Jaja 😂 nos está causando envejecimiento prematuro 😂👍🏽,False,"California, USA",Jaja  nos está causando envejecimiento prematuro,0.4588
269,marciak5410,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
270,Enteremonos,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/cAMEKu8eym,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
271,GrandesMedios,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/btsarcdc0z,False,"Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
272,sombradoble,CCronicidad,"RT @CCronicidad: Más #envejecimiento, más #crónicos = más necesidades clínicas y sociales. 
La Universidad de #SantiagodeCompostela lanza l…",True,,"Más envejecimiento más crónicos  más necesidades clínicas y sociales 
La Universidad de SantiagodeCompostela lanza l…",0.0
273,GacetaMadrid,,🔵 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/WlfX9tg6sR,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
274,RepartoDigital,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/8nxm0lYBHB",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
275,RotaDatos,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/s509j5GReF",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
276,klinbravo,ju suke,"@ju_suke Lo dicho amigo. El café de Loja-Ecuador es una delicia y con un increíble aroma. Vilcabamba es el valle de la longevidad (gente muy vieja) que está muy cerca de Loja, a 30 minutos en auto. Gracias nuevamente amigo por apreciar al Ecuador y al Rey de Copas 🏆🏆🏆🏆 #LDU",False,QUITO-ECUADOR,Lo dicho amigo El café de LojaEcuador es una delicia y con un increíble aroma Vilcabamba es el valle de la longevidad gente muy vieja que está muy cerca de Loja a 30 minutos en auto Gracias nuevamente amigo por apreciar al Ecuador y al Rey de Copas  LDU,0.9403
277,LosArticulistas,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/o5D6lyWJnS",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
278,BCN 0N,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/FljKpx5w09,False,"Barcelona, España",El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
279,caugustorg,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,México,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
280,ecologiza t,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/nHQc2QWBkP,False,,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
281,porfin,hospitalclinic,"🔴#ENDIRECTO ¿Qué pistas nos está dando estudiar el envejecimiento del ser humano?

👉Alvar Agustí es Jefe de Neumología del @hospitalclinic ""La inmunoterapia no es más que tratar de modificar la respuesta del sistema inmune""

https://t.co/cYmtipLMDZ https://t.co/yZcrmrx3jG",False,"Madrid, España","ENDIRECTO ¿Qué pistas nos está dando estudiar el envejecimiento del ser humano

Alvar Agustí es Jefe de Neumología del  La inmunoterapia no es más que tratar de modificar la respuesta del sistema inmune",0.34
282,RokevoDD,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
283,RotaDatos,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/OB7wttRv8D,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
284,GacetaMadrid,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/Oso1x01vgw",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
285,DatoAlMinuto,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Rp94NrGEsb,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
286,TuiterPro,,🌀 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/REdt0GeWR5,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
287,NaahuuValinotti,"peteralcarazc, ESPNArgentina",@peteralcarazc @ESPNArgentina El gordo fue magia pura... Pero fue jugador de 3 años y nunca gano nada a nivel clubes... Salió campeón de mundiales... El mejor 9 lejos pero en longevidad profesionalismo si eligió me quedo con cr7.,False,Santa Fe Argentina,El gordo fue magia pura Pero fue jugador de 3 años y nunca gano nada a nivel clubes Salió campeón de mundiales El mejor 9 lejos pero en longevidad profesionalismo si eligió me quedo con cr7,0.468
288,LaCronologia,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/n5CwvWSzxc,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
289,wjaxxx,"Alandbru, Tesla, mayemusk, elonmusk, jorgemilburn, AdamMHorton","@Alandbru @Tesla @mayemusk @elonmusk @jorgemilburn @AdamMHorton Más que una reparación parece un ajuste para adaptar el envejecimiento de algún componente no? Llámese encoder, resolver u otro.",False,Sevilla,Más que una reparación parece un ajuste para adaptar el envejecimiento de algún componente no Llámese encoder resolver u otro,0.3818
290,latiranadelmar,,"La dermatóloga: Por cada día que no te desmaquillas, son 7 días de envejecimiento.

Yo, los fines de semana crudi-peda: Vengan esos años encima, mujer!",False,,"La dermatóloga Por cada día que no te desmaquillas son 7 días de envejecimiento

Yo los fines de semana crudipeda Vengan esos años encima mujer",0.0
291,InfocomS,AmicsGentGran,"#RecomendadaEntrevista. 
Mercè Más comprometida activista de las personas mayores, hace un certero análisis sobre ¿qué es y no es?  la Atención Centrada en la Persona   https://t.co/owbfLNADNF Vía @AmicsGentGran #ACP #Residencias #PersonasMayores",False,"Madrid, Comunidad de Madrid","RecomendadaEntrevista 
Mercè Más comprometida activista de las personas mayores hace un certero análisis sobre ¿qué es y no es  la Atención Centrada en la Persona    Vía  ACP Residencias PersonasMayores",-0.0606
292,DatoAlMinuto,,"🔷 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/qrCChaVS0G",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
293,ponchis02060410,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
294,raquelgarciade2,CCronicidad,"RT @CCronicidad: Más #envejecimiento, más #crónicos = más necesidades clínicas y sociales. 
La Universidad de #SantiagodeCompostela lanza l…",True,Chiloeches,"Más envejecimiento más crónicos  más necesidades clínicas y sociales 
La Universidad de SantiagodeCompostela lanza l…",0.0
295,TemaGlobal,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/pYC617vhrh,False,"Madrid, Comunidad de Madrid",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
296,UltraTextual,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/5XNCkE797m",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
297,decastroadeva,agarcod,"RT @agarcod: 🇪🇸 En 2050 habrá 78,4 personas mayores de 64 años por cada 100 personas entre 20 y 64 años. Es casi el doble de la estimación…",True,,En 2050 habrá 784 personas mayores de 64 años por cada 100 personas entre 20 y 64 años Es casi el doble de la estimación…,0.0
298,gvpenelope,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
299,gregar1966,agarcod,"RT @agarcod: 🇪🇸 En 2050 habrá 78,4 personas mayores de 64 años por cada 100 personas entre 20 y 64 años. Es casi el doble de la estimación…",True,,En 2050 habrá 784 personas mayores de 64 años por cada 100 personas entre 20 y 64 años Es casi el doble de la estimación…,0.0
300,SuperTrinos,,🔷 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/IP8AKs0eqD,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
301,ProEnlace,,🔵 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/a4hZaXwQAl,False,España,Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
302,TuiterPro,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/PC8iTK1kOU",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
303,NoInvisibles,CCronicidad,"RT @CCronicidad: Más #envejecimiento, más #crónicos = más necesidades clínicas y sociales. 
La Universidad de #SantiagodeCompostela lanza l…",True,,"Más envejecimiento más crónicos  más necesidades clínicas y sociales 
La Universidad de SantiagodeCompostela lanza l…",0.0
304,CLICMODO,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/cvY4rkUPwr",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
305,jiminpanita,,"encima dice ""0 longevidad"" como si en gringolandia no siguieran bailando Mic drop que salió en 2017😭 o como si spring day no siguiera permaneciendo en los charts coreanos siendo una canción del 2016",False,yoonie♡,encima dice 0 longevidad como si en gringolandia no siguieran bailando Mic drop que salió en 2017 o como si spring day no siguiera permaneciendo en los charts coreanos siendo una canción del 2016,-0.2732
306,TeActualizas,,🔵 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/QmDvWtLZzI,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
307,TemaGlobal,,🌀 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/fby7CVZee4,False,"Madrid, Comunidad de Madrid",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
308,NeoInformes,,"🔷 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/z0FQJNQ6jE",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
309,sugadboy ,"iamalonso0, gummyoonmin",@iamalonso0 @m6nchiId @gummyoonmin De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡,False,genius lab.,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
310,ReporteActivo,,🔵 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/rfHMUlhw0D,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
311,Vishus2016,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,Chilangolandia,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
312,Mini Extra,,"💣 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/12gy17zf4P",False,"Aragón, España",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
313,ClubEditorial,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/R9oHJX4Ss3",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
314,ManuMaddi816,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Atizapán de Zaragoza, México",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
315,JANETTZAMORA,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"NOGALES, SONORA",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
316,GiraInformativa,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/01TKQyoaon",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
317,oscc0711,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
318,ggukghoul,"iamalonso0, m6nchiId","@iamalonso0 @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡

 https://t.co/drJqi5ZRQR",False,❣️| @vanteamour my kth ♡,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
319,sugadboy ,idkbtxch,@idkbtxch @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡,False,genius lab.,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
320,Carlos19641389, Amancio Ortega,"@_Amancio_Ortega Debemos investir más en la criogenización. 

Estoy 100% seguro que en algunos años no se cuanto tiempo nos tomara,  conseguiremos la cura contra el envejecimiento, las enfermedades y la muerte .

El ser humano con la investigación logrará este paso tan importante https://t.co/aMPsEUt0sv",False,,"Debemos investir más en la criogenización 

Estoy 100 seguro que en algunos años no se cuanto tiempo nos tomara  conseguiremos la cura contra el envejecimiento las enfermedades y la muerte 

El ser humano con la investigación logrará este paso tan importante",-0.3818
321,dyptear,idkbtxch,"@idkbtxch @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡
https://t.co/WQ3NUmcccg",False,ateez  🖇  the neighbourhood,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
322,livghts,idkbtxch,"@idkbtxch De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡
 https://t.co/4GTlb3lAPx",False,mon studio,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
323,staykv,"iamalonso0, KimuSokuchin4","@iamalonso0 @KimuSokuchin4 Buee pero ya paso. Bangtan compone, escriben sus propias canciones, bailan, cantan, rapean, tocan instrumentos, actúan, ayudan a la unicef, han hecho records inpensados para un artista coreano, su álbum fue el más vendido en todo este año, tienen longevidad en los charts 💆🏻‍♀️",False,Chile,Buee pero ya paso Bangtan compone escriben sus propias canciones bailan cantan rapean tocan instrumentos actúan ayudan a la unicef han hecho records inpensados para un artista coreano su álbum fue el más vendido en todo este año tienen longevidad en los charts,0.7684
324,ynkkgi,iamalonso0,@iamalonso0 @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡  https://t.co/K5CjH0K8yW,False,,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
325,SuperTrinos,,"🔷 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/pffRKjMrgC",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
326,dqhns,"iamalonso0, m6nchiId",@iamalonso0 @m6nchiId 0 longevidad ñdnsld bno a la camita https://t.co/BWGKeupvf9,False,@sailorchoi🥢,0 longevidad ñdnsld bno a la camita,0.0
327,EfectoCognitivo,,🌀 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/9jFv37ZIIm,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
328,Enteremonos,,🌀 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/pyJ9SERnCw,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
329,Hiperenlazados,,🌀 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/56UZoSmxuu,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
330,idkbtxch,m6nchiId,"@m6nchiId por favor, abramos hilo de:

De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡",False,argentina,"por favor abramos hilo de

De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones",0.3182
331,rod750,GeekMackey,"@GeekMackey Quien sabe que tienen estas nuevas generaciones se me hace que van a morir bien rápido por envejecimiento prematuro, veo a gente de 18 y se ven mas grandes que yo y casi les llevo 10 años.",False,México DF,Quien sabe que tienen estas nuevas generaciones se me hace que van a morir bien rápido por envejecimiento prematuro veo a gente de 18 y se ven mas grandes que yo y casi les llevo 10 años,-0.5994
332,InfoApuntes,,🔵 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/Gv7BNhoopo,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
333,kxakim ,"iamalonso0, m6nchiId","@iamalonso0 @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡
https://t.co/EtECsHTAND",False,Mamamoo,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
334,jouskababy ,"dyptear, iamalonso0",@dyptear @iamalonso0 @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡 https://t.co/3auAZMaE5p,False,G.C.F in Tokyo,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
335,dyptear,"iamalonso0, m6nchiId","@iamalonso0 @m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡
https://t.co/WQ3NUmcccg",False,ateez  🖇  the neighbourhood,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
336,tablon noticias,,🎯 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/wxs1TNi5fq,False,España y el mundo,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
337,ExoMedios,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/XTfQFHDhJU,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
338,ClubEditorial,,🔵 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/MR2lLpsC3Q,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
339,EfectoCognitivo,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/LaGW2uXGFC,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
340,iamalonso0,m6nchiId,@m6nchiId De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones? 🤡,False,Never Really Over,De qué sirve que las canciones de btsarna estén en las listas si se desploman a la segunda semana y tienen 0 longevidad esos mojones,0.0
341,Tuitores,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/pwPqKy8wZK,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
342,CarlosHdezSilva,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Oaxaca,México",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
343,MaratonDeGaza,CCronicidad,"RT @CCronicidad: Más #envejecimiento, más #crónicos = más necesidades clínicas y sociales. 
La Universidad de #SantiagodeCompostela lanza l…",True,,"Más envejecimiento más crónicos  más necesidades clínicas y sociales 
La Universidad de SantiagodeCompostela lanza l…",0.0
344,TuitSugerido,,"🔷 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/S5V72etvsx",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
345,LaCronologia,,"🔷 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/7MzFit9rF6",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
346,Bonobix,,"💣 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/PjNJgXaEou",False,Entre Oviedo y Madrid,Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
347,SoyPatylu,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,México,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
348,TecNovedosos,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/YXH0uTOqmi,False,España,Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
349,nickgaves,pizzzasluuut,@pizzzasluuut señal de envejecimiento,False,Bogotá,señal de envejecimiento,0.0
350,GuardiaDigital,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/hrcH3k8PlG,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
351,Postematico,,🔵 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/9dVrWVT8DV,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
352,Lecturas24H,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/zbbppuN425",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
353,UltraTextual,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/5XNCkE797m",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
354,adrianamunozc,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,"Veracruz puerto,México.",Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
355,denism01,CassiaCardosoUS,"RT @CassiaCardosoUS: Este batido es ideal para restaurar el colágeno de la piel, prevenir el envejecimiento prematuro, hidratar y mantener…",True,Venezuela,Este batido es ideal para restaurar el colágeno de la piel prevenir el envejecimiento prematuro hidratar y mantener…,0.6124
356,MultiGaceta,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/4ZNgJiDpJj,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
357,DonSinoptico,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/gjDo6Kp7H4",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
358,HECNEL,sumedico,"RT @sumedico: Hoy te vamos a hablar sobre la enfermedad de base genética que causa envejecimiento acelerado y prematuro, te explicamos sus…",True,CAQUETA,Hoy te vamos a hablar sobre la enfermedad de base genética que causa envejecimiento acelerado y prematuro te explicamos sus…,0.0
359,Mayyahuely,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,pais del nunca jamas,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
360,GiraInformativa,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/3XlNzW0GMx",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
361,GiraInformativa,,🌀 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/v38u5983pX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
362,Datos365,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/M5rnwddFhB,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
363,Sofrosine  ,"nachurod, la posita","@nachurod @la_posita Sacarlas fue el robo, trabajo en una extranjera. Funcionaban mal en Arg pero los sistemas previsionales mundiales estan en crisis x el incremento de la longevidad. Lo de Arg fue quedarse con la plata",False,the world,Sacarlas fue el robo trabajo en una extranjera Funcionaban mal en Arg pero los sistemas previsionales mundiales estan en crisis x el incremento de la longevidad Lo de Arg fue quedarse con la plata,-0.5719
364,Dianvic15,elbotiquinmx,"RT @elbotiquinmx: Si tienes 34 o más, lamentamos decirte que ya estás envejeciendo. https://t.co/JgfGQ131ee",True,🌎 ,Si tienes 34 o más lamentamos decirte que ya estás envejeciendo,-0.4728
365,Frikisimo,,🎯 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/uV8n0pu4xv,False,Madrid,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
