,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
143,SuperTrinos,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/kEpZyG3ztL,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
144,SuperTrinos,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/IP8AKs0eqD,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
145,robertodustin,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,Peru,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
146,pamelaoriflame,,"Que cierto !!!

Podemos hacer mucho por retardar el envejecimiento, por vivir saludables para tus seres queridos , para ti mism@!!

#WellnessByOriflame 
#TeInvitoABrillar en Holiday Inn México Buenavista https://t.co/QIZxNPCAN5",False,MEXICO,"Que cierto 

Podemos hacer mucho por retardar el envejecimiento por vivir saludables para tus seres queridos  para ti mism

WellnessByOriflame 
TeInvitoABrillar en Holiday Inn México Buenavista",0.9022
147,Yazlivi,"conviteac, SaldarriagaConc","RT @conviteac: Los invitamos a leer este trabajo, realizado por la Fundación @SaldarriagaConc en el que entrevistan a nuestro Director Gene…",True,TenteAllá,Los invitamos a leer este trabajo realizado por la Fundación  en el que entrevistan a nuestro Director Gene…,0.1531
148,InfoReportes,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/Oa2f2XSsRU,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
149,ReporteActivo,,"🔥 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/BwUWygHpF6",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
150,UVM cl,senamavalpo,RT @senamavalpo: Hoy junto a @DesSocRFigueroa y académicos de la carrera de Derecho UVM llevamos a cabo el seminario “Derechos Humanos de l…,True,"Viña del Mar, Chile",Hoy junto a  y académicos de la carrera de Derecho UVM llevamos a cabo el seminario “Derechos Humanos de l…,0.0
151,newsterinfo,,Comer estos alimentos te ayudará a retrasar el envejecimiento https://t.co/8l2SWYMi7f https://t.co/mcB26uNP67,False,,Comer estos alimentos te ayudará a retrasar el envejecimiento,0.1027
152,RotaDatos,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/Hu0istRoik",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
153,UltraTextual,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/oIZ2EdeYSb,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
154,AdanVillavicen5,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
155,925forever,,"#LoQueUstedQuiereOir nos acompaña el Dr. Nelson Medina, Único doctor en Ecuador graduado en España en Medicina Regenerativa y Anti Envejecimiento.👨‍⚕
-
para hablar sobre la Medicina Regenerativa: La medicina del futuro para mejorar la calidad de vida de las personas.
por #925FM https://t.co/aiNW57aPDh",False,Samborondón,"LoQueUstedQuiereOir nos acompaña el Dr Nelson Medina Único doctor en Ecuador graduado en España en Medicina Regenerativa y Anti Envejecimiento

para hablar sobre la Medicina Regenerativa La medicina del futuro para mejorar la calidad de vida de las personas
por 925FM",0.4404
156,RepartoDigital,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/8nxm0lYBHB",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
157,NeoInformes,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/yJp6m2qxnx,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
158,HerbertSimpsong,,🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard.... https://t.co/EQDXYwUy2T,False,En la arena,El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina de Harvard,0.6597
159,UltraTextual,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/5XNCkE797m",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
160,ProEditores,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/C6WHmgrwY5,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
161,DatoAlMinuto,,⚡️ Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/j5u8pQnzhq,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
162,RotaDatos,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/UtJXcOJAUB,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
163,Jaxmin35862482,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
164,TuitSugerido,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/cGLNVI0JGH,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
165,SurCiencia,,"Muchas características, como su longevidad y su alta sensibilidad a los contaminantes atmosféricos, hacen de estos seres excelentes bioindicadores —los mejores en cuanto a la calidad del aire. https://t.co/EcVEddJiSF",False,"Asuncion, Paraguay",Muchas características como su longevidad y su alta sensibilidad a los contaminantes atmosféricos hacen de estos seres excelentes bioindicadores —los mejores en cuanto a la calidad del aire,0.5719
166,farmaceuticomx,PUIS UNAM,RT @PUIS_UNAM: Los éxitos acumulados de la #medicina han permitido que las condiciones de vida mejoren y vivan personas mayores de 70 años.…,True,México,Los éxitos acumulados de la medicina han permitido que las condiciones de vida mejoren y vivan personas mayores de 70 años…,0.765
167,joriagma,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,Chihuahua,"Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
168,MundoEnPositiv,,Una dieta saludable ralentiza el envejecimiento celular https://t.co/XlyPWeYoJ1 https://t.co/yYkgqoW4BZ,False,facebook.com/MundoEnPositiv/,Una dieta saludable ralentiza el envejecimiento celular,0.4019
169,ClubEditorial,,"⚡️ Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/iC8rxDFEbY",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
170,ByeTezanos,vigomemes1,"@vigomemes1 Pienso que cuando tenemos algunos problemas diferentes al resto de España (envejecimiento, crisis industrial, peajes...) Y los únicos que los defienden es el BNG (porque el resto no hacen nada) tenemos un problema, ya que este partido los mezcla con independentismo y radicalidad.",False,,Pienso que cuando tenemos algunos problemas diferentes al resto de España envejecimiento crisis industrial peajes Y los únicos que los defienden es el BNG porque el resto no hacen nada tenemos un problema ya que este partido los mezcla con independentismo y radicalidad,-0.7783
171,IRL 100679,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
172,visuales chile,"donserapio, DerechosMayores","RT @donserapio: Día internacional de los Derechos Humanos, y junto a la Fundación @DerechosMayores  #donserapio se hace presente. #personas…",True,Santiago,Día internacional de los Derechos Humanos y junto a la Fundación   donserapio se hace presente personas…,0.0
173,AreaEditorial,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/qa5oBCTSia,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
174,Area4Noroeste,Murciasalud,"RT @Murciasalud: 📌La Consejería de #Salud ofrece información sobre #Envejecimiento Activo y Saludable

📻Cada jueves en el programa de radio…",True,Caravaca de la Cruz,"La Consejería de Salud ofrece información sobre Envejecimiento Activo y Saludable

Cada jueves en el programa de radio…",0.6597
175,PapiFranktoYou,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,"Jalisco, México","Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
176,Hiperenlazados,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/bm3bQKefpM,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
177,julgiraldez,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,Argentina,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
178,ExoMedios,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/uObHVJnDdn",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
179,dmorenoost,DrCarlosTourne,"RT @DrCarlosTourne: Una dieta saludable ralentiza el envejecimiento celular. Un alto contenido en frutas, verduras, frutos secos, entre otr…",True,España,Una dieta saludable ralentiza el envejecimiento celular Un alto contenido en frutas verduras frutos secos entre otr…,0.1027
180,Bunny Stark,"donserapio, DerechosMayores","RT @donserapio: Día internacional de los Derechos Humanos, y junto a la Fundación @DerechosMayores  #donserapio se hace presente. #personas…",True,"Ovalle, Chile",Día internacional de los Derechos Humanos y junto a la Fundación   donserapio se hace presente personas…,0.0
181,RAULSISALEMA,IESSElOro,RT @IESSElOro: [HOY] Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los De…,True,"Comité del Pueblo, Quito-Ecuad",HOY Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los De…,0.4019
182,IESSElOro,,"[HOY] Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los Derechos Humanos
#IESSiempreContigo https://t.co/DA825bsD5c",False,"El Oro, Ecuador","HOY Jubilados del Programa de Envejecimiento Activo finalistas del concurso Cantonal de Artes por el Día Mundial de los Derechos Humanos
IESSiempreContigo",0.4019
183,EdgarEstrada R,,Estar en 4 intercambios independientes a la familia como criterio mayor de envejecimiento.,False,,Estar en 4 intercambios independientes a la familia como criterio mayor de envejecimiento,0.0
184,RestreAlejo,"JuanCar17241118, MigueQF, ElColeccioniste","RT @JuanCar17241118: @MigueQF @ElColeccioniste Si, realmente su aporte es casi nulo, y cuando lo relacionas con su longevidad de 106 años,…",True,"Medellin, Colombia",Si realmente su aporte es casi nulo y cuando lo relacionas con su longevidad de 106 años…,0.0
185,BegoCallejaC,grupo ssi,"RT @grupo_ssi: ¡Ampliamos el plazo hasta el 20 de diciembre!
¿Tienes experiencia trabajando en el ámbito de la Consultoría y el envejecimie…",True,Donostia,"¡Ampliamos el plazo hasta el 20 de diciembre
¿Tienes experiencia trabajando en el ámbito de la Consultoría y el envejecimie…",0.1779
186,infoen280,,¿Cuándo empieza el envejecimiento? Un estudio revela la edad precisa - https://t.co/hElSLtwY7S https://t.co/5kZjf8wam8,False,Republica Argentina,¿Cuándo empieza el envejecimiento Un estudio revela la edad precisa,0.0
187,DonSinoptico,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/2qsKuz3nJu,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
188,ProEnlace,,⚡️ ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/0jWPEnQjWx,False,España,¿Cuántos años podemos vivir los humanos Longevidad,0.0
189,nicolas660906,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,"Cuernavaca, Morelos","Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
190,LaCronologia,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/Qm5GurDpWN",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
191,NutriRebel,DrCarlosTourne,"RT @DrCarlosTourne: Una dieta saludable ralentiza el envejecimiento celular. Un alto contenido en frutas, verduras, frutos secos, entre otr…",True,"Palma, España",Una dieta saludable ralentiza el envejecimiento celular Un alto contenido en frutas verduras frutos secos entre otr…,0.1027
192,dgomez author,Biotech Spain,RT @Biotech_Spain: Manuel Collado: 'Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el enve…,True,,Manuel Collado Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el enve…,0.0
193,oscarignaciolu2,"GuillemTM, do xilo, analofe, Durruti K, HablamosE","@GuillemTM @do_xilo @analofe @Durruti_K @HablamosE Que yo no dejo qué, si lo que quiero es que la gente decida individualmente q lengua quiere utilizar, y lo que no se puede es estudiar en español en algunas CCAA. Dejad que los asturianos decidan q lengua quieren utilizar. Uno de sus problemas es ese envejecimiento y despoblación",False,,Que yo no dejo qué si lo que quiero es que la gente decida individualmente q lengua quiere utilizar y lo que no se puede es estudiar en español en algunas CCAA Dejad que los asturianos decidan q lengua quieren utilizar Uno de sus problemas es ese envejecimiento y despoblación,-0.166
194,TeActualizas,,"🔥 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/wXlIoxWUui",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
195,DrCarlosTourne,,"Una dieta saludable ralentiza el envejecimiento celular. Un alto contenido en frutas, verduras, frutos secos, entre otros alimentos, fuente de antioxidantes, se asociaron a menor acortamiento de los telómeros. https://t.co/hPBGJoqiDw",False,Murcia. España.,Una dieta saludable ralentiza el envejecimiento celular Un alto contenido en frutas verduras frutos secos entre otros alimentos fuente de antioxidantes se asociaron a menor acortamiento de los telómeros,0.1027
196,Paleolf,,"Porque queremos que ayudarte a fortalecer y proteger tu sistema inmunológico, tenemos para ti nueva #promoción ➡️ con la compra de 50US$ te REGALAREMOS un #Selenio + #Espirulina que también te ayudará a liberar tu organismo de toxinas evitando así el #envejecimiento prematuro. https://t.co/5pkpOcEsJK",False,"Weston, Florida",Porque queremos que ayudarte a fortalecer y proteger tu sistema inmunológico tenemos para ti nueva promoción  con la compra de 50US te REGALAREMOS un Selenio  Espirulina que también te ayudará a liberar tu organismo de toxinas evitando así el envejecimiento prematuro,0.8934
197,dr larios cor,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,Ensenada,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
198,ArmandoGlezPrz,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
199,BATerceraEdad,,"Hoy recibimos la visita de #PersonasMayores representantes de Centros de Jubilados y participantes de ""#LaTerceraEnLaCalle"" para el armado de nuestro Árbol de Navidad.
Decoramos nuestro árbol con adornos realizados con materiales reciclables.
#EnvejecimientoActivo https://t.co/Edgp6hqeKt",False,Argentina,"Hoy recibimos la visita de PersonasMayores representantes de Centros de Jubilados y participantes de LaTerceraEnLaCalle para el armado de nuestro Árbol de Navidad
Decoramos nuestro árbol con adornos realizados con materiales reciclables
EnvejecimientoActivo",0.0
200,nutrier1,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
201,pcramirezs,,"¿Detener el envejecimiento?

David Sinclair es un Doctor en Genética Molecular que trabaja en la Harvard Medical School. Tiene 50 años y tengo amigos que a esa edad o menos se ven mucho más... emmm, acabados... que él (no se preocupen, no los mencionaré).

https://t.co/Jr3WtlPCpR",False,"León, México","¿Detener el envejecimiento

David Sinclair es un Doctor en Genética Molecular que trabaja en la Harvard Medical School Tiene 50 años y tengo amigos que a esa edad o menos se ven mucho más emmm acabados que él no se preocupen no los mencionaré",0.5116
202,VaryIngweion,"Caralo4, Esoeslupus, DaniSpinosaurus, KumaFates, clarketo, DrBioblogo","@Caralo4 @Esoeslupus @DaniSpinosaurus @KumaFates @clarketo @DrBioblogo Falacia del hombre de paja. 

El envejecimiento existe y poco tiene que ver con la entropía.",False,@CuriosaBiologia,"Falacia del hombre de paja 

El envejecimiento existe y poco tiene que ver con la entropía",0.0
203,GrandesMedios,,🔥 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/K4xV6w37ef,False,"Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
204,andreproec,"BIDgente, gianlucafagna",RT @BIDgente: Un día como hoy hace 71 años se aprobó la Declaración Universal de los #DerechosHumanos. Lee a @gianlucafagna y conoce por qu…,True,Ecuador,Un día como hoy hace 71 años se aprobó la Declaración Universal de los DerechosHumanos Lee a  y conoce por qu…,0.3612
205,CandelitaE03,,"Sin embargo en dosis más altas y sin las precauciones necesarias pueden llegar a efectos negativos de corto plazo como quemaduras solares, manchas en la piel y  a largo plazo, aceleración de envejecimiento de la piel, arrugas, perdida de elasticidad y cancer de piel",False,,Sin embargo en dosis más altas y sin las precauciones necesarias pueden llegar a efectos negativos de corto plazo como quemaduras solares manchas en la piel y  a largo plazo aceleración de envejecimiento de la piel arrugas perdida de elasticidad y cancer de piel,-0.886
206,AndrsFernndezL1,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
207,newsinformacion,,4 Ejercicios que alargan tu longevidad https://t.co/Xu4pUunss1 https://t.co/5GCRgFLlKL,False,Argentina,4 Ejercicios que alargan tu longevidad,0.0
208,ManuelDeMena13,,"Nuestros sentimientos son vibración.♒Una vibración emocional que afecta a cada célula de nuestro cuerpo. 
Ya se ha comprobado científicamente como marcan la gran diferencia entre la juventud o el envejecimiento celular. 
El problema está en que la ma… https://t.co/uDWSzbL1UT https://t.co/nVFpexAeby",False,Madrid,"Nuestros sentimientos son vibraciónUna vibración emocional que afecta a cada célula de nuestro cuerpo 
Ya se ha comprobado científicamente como marcan la gran diferencia entre la juventud o el envejecimiento celular 
El problema está en que la ma…",0.4588
209,Ruth SME,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
210,PUIS UNAM,"conameger, RadioUNAM","Los éxitos acumulados de la #medicina han permitido que las condiciones de vida mejoren y vivan personas mayores de 70 años. 
Para hablar sobre el proceso de #envejecimiento, en #Hipócrates20 platicaremos con la Dra. Yamile Fattel, miembro del @conameger.
A las 18h por @RadioUNAM https://t.co/nMdoEnPYyS",False,"Coyoacán, Distrito Federal","Los éxitos acumulados de la medicina han permitido que las condiciones de vida mejoren y vivan personas mayores de 70 años 
Para hablar sobre el proceso de envejecimiento en Hipócrates20 platicaremos con la Dra Yamile Fattel miembro del 
A las 18h por",0.765
211,RepartoDigital,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/AgoZxzzhbX",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
212,Lecturas24H,,"🔥 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/zbbppuN425",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
213,AnitaFernandex,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
214,ArtitudOfficial,,"#HumanRightsDay 
Si hay Derechos,hay Deberes
Donde terminan sus garantías inician las d prójimo
Si a Vida
No al Aborto
Respete Vida dsde concepción hasta longevidad y transición vital natural
#DerechosHumanos
Justicia-Libertad-Igualdad-Fraternidad a Todos
#DiaDeLosDerechosHumanos https://t.co/yJAHg6APWn",False,,"HumanRightsDay 
Si hay Derechoshay Deberes
Donde terminan sus garantías inician las d prójimo
Si a Vida
No al Aborto
Respete Vida dsde concepción hasta longevidad y transición vital natural
DerechosHumanos
JusticiaLibertadIgualdadFraternidad a Todos
DiaDeLosDerechosHumanos",0.5267
215,miguelasr01,tusgrafos1,"RT @tusgrafos1: Es renovarse o morir....

El águila real es el ave que posee mayor longevidad dentro de su especie, llega a vivir hasta 70…",True,,"Es renovarse o morir

El águila real es el ave que posee mayor longevidad dentro de su especie llega a vivir hasta 70…",-0.34
216,Yoko varda,"donserapio, DerechosMayores","RT @donserapio: Día internacional de los Derechos Humanos, y junto a la Fundación @DerechosMayores  #donserapio se hace presente. #personas…",True,"Santiago, Chile",Día internacional de los Derechos Humanos y junto a la Fundación   donserapio se hace presente personas…,0.0
217,RepartoDigital,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/TpHIP1gePp,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
218,NotiCatolico,,"Conferencia de presentación del simposio internacional ""Religión y ética médica: Cuidados paliativos y salud mental durante el envejecimiento"" https://t.co/9Md3fEHPoy",False,Roma ,Conferencia de presentación del simposio internacional Religión y ética médica Cuidados paliativos y salud mental durante el envejecimiento,0.4939
219,NotaVeraz,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/oc3BgMGDF0",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
220,grupo ssi,,"¡Ampliamos el plazo hasta el 20 de diciembre!
¿Tienes experiencia trabajando en el ámbito de la Consultoría y el envejecimiento? 

Disponemos de una oferta de empleo en #GrupoSSI

Envía tu CV a socem@grupossi.es 

#empleo

https://t.co/CnoZW3KCEn https://t.co/L2YY4Vh7fi",False,"Bilbao, País Vasco","¡Ampliamos el plazo hasta el 20 de diciembre
¿Tienes experiencia trabajando en el ámbito de la Consultoría y el envejecimiento 

Disponemos de una oferta de empleo en GrupoSSI

Envía tu CV a socemes 

empleo",0.1779
221,tusaludynatura,,Una dieta saludable ralentiza el envejecimiento celular https://t.co/BlJZEjf2kR,False,Santa Eulalia de Ronçana,Una dieta saludable ralentiza el envejecimiento celular,0.4019
222,ReyesMedinilla,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,Cuba,"CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
223,genotipia,Biotech Spain,RT @Biotech_Spain: Manuel Collado: 'Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el enve…,True,,Manuel Collado Estamos empezando a ver resultados espectaculares que apuntan a la posibilidad de incidir sobre el enve…,0.0
224,InterDifusion,,📌 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/55yL6uyjXn,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
225,DonSinoptico,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/9cvyM12ii8,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
226,elmaschi ngon,,"Mira dentro de ese reino de nacimiento, envejecimiento y muerte, desde este reino de no nacimiento ni envejecimiento ni muerte. Mira abajo desde donde tú eres Solo y sin embargo Todo. Desde donde tú eres más allá de la Vida y de la Muerte y sin embargo la fuente de ambas.
D. H.",False,,"Mira dentro de ese reino de nacimiento envejecimiento y muerte desde este reino de no nacimiento ni envejecimiento ni muerte Mira abajo desde donde tú eres Solo y sin embargo Todo Desde donde tú eres más allá de la Vida y de la Muerte y sin embargo la fuente de ambas
D H",-0.9423
227,YunetGutierrez,ana alicia m2,"RT @ana_alicia_m2: #CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados, #Cuba muestra resultados alentado…",True,"Habana, Cuba","CubanosConDerechos 
Con indicadores de salud a la altura de los países desarrollados Cuba muestra resultados alentado…",0.0
228,MultiGaceta,,📌 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/4ZNgJiDpJj,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
229,ProEnlace,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/mcoyFRewlC,False,España,Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
230,gianlucafagna,"BIDgente, gianlucafagna",RT @BIDgente: Un día como hoy hace 71 años se aprobó la Declaración Universal de los #DerechosHumanos. Lee a @gianlucafagna y conoce por qu…,True,"Washington, DC",Un día como hoy hace 71 años se aprobó la Declaración Universal de los DerechosHumanos Lee a  y conoce por qu…,0.3612
231,RadioSaltaAM840,"BIDgente, gianlucafagna",RT @BIDgente: Un día como hoy hace 71 años se aprobó la Declaración Universal de los #DerechosHumanos. Lee a @gianlucafagna y conoce por qu…,True,Avenida Excombatientes de Malvinas 3890,Un día como hoy hace 71 años se aprobó la Declaración Universal de los DerechosHumanos Lee a  y conoce por qu…,0.3612
232,ReporteActivo,,⚡️ Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/TRekHqj3ex,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
233,josemariacano5,felipeisidro13,"RT @felipeisidro13: EJERCICIO&amp;ENVEJECIMIENTO
Desgaste de TELÓMEROS, inestabilidad genómica, alteraciones epigenéticas, pérdida de proteosta…",True,,"EJERCICIOampENVEJECIMIENTO
Desgaste de TELÓMEROS inestabilidad genómica alteraciones epigenéticas pérdida de proteosta…",-0.3182
